Game Title,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Developer,score,players,critics,users,Platform,Review
Need for Speed Carbon,2006,Racing,Electronic Arts,0.45,0.66,0.02,0.15,1.28,EA Canada,75,Up to 8 ,31,63,PS3,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.45,0.66,0.02,0.15,1.28,EA Canada,75,1-2 ,12,19,X360,81.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.45,0.66,0.02,0.15,1.28,EA Canada,75,1-2 ,12,19,PS2,83.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.45,0.66,0.02,0.15,1.28,EA Canada,75,1-2 ,12,19,Wii,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.45,0.66,0.02,0.15,1.28,EA Canada,75,1-2 ,12,19,PS3,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.45,0.66,0.02,0.15,1.28,EA Canada,74,1-2 ,26,98,X360,81.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.45,0.66,0.02,0.15,1.28,EA Canada,74,1-2 ,26,98,PS2,83.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.45,0.66,0.02,0.15,1.28,EA Canada,74,1-2 ,26,98,Wii,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.45,0.66,0.02,0.15,1.28,EA Canada,74,1-2 ,26,98,PS3,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.45,0.66,0.02,0.15,1.28,EA Canada,74,1-2 ,19,15,X360,81.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.45,0.66,0.02,0.15,1.28,EA Canada,74,1-2 ,19,15,PS2,83.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.45,0.66,0.02,0.15,1.28,EA Canada,74,1-2 ,19,15,Wii,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.45,0.66,0.02,0.15,1.28,EA Canada,74,1-2 ,19,15,PS3,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.45,0.66,0.02,0.15,1.28,EA Canada,67,No Online Multiplayer,21,29,X360,81.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.45,0.66,0.02,0.15,1.28,EA Canada,67,No Online Multiplayer,21,29,PS2,83.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.45,0.66,0.02,0.15,1.28,EA Canada,67,No Online Multiplayer,21,29,Wii,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.45,0.66,0.02,0.15,1.28,EA Canada,67,No Online Multiplayer,21,29,PS3,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.49,0.5,0.03,0.2,1.23,EA Canada,77,Up to 8 ,52,97,X360,81.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.49,0.5,0.03,0.2,1.23,EA Canada,77,Up to 8 ,52,97,PS2,83.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.49,0.5,0.03,0.2,1.23,EA Canada,77,Up to 8 ,52,97,Wii,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.49,0.5,0.03,0.2,1.23,EA Canada,77,Up to 8 ,52,97,PS3,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.49,0.5,0.03,0.2,1.23,EA Canada,75,Up to 8 ,31,63,X360,81.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.49,0.5,0.03,0.2,1.23,EA Canada,75,Up to 8 ,31,63,PS2,83.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.49,0.5,0.03,0.2,1.23,EA Canada,75,Up to 8 ,31,63,Wii,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.49,0.5,0.03,0.2,1.23,EA Canada,75,Up to 8 ,31,63,PS3,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.49,0.5,0.03,0.2,1.23,EA Canada,75,1-2 ,12,19,X360,81.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.49,0.5,0.03,0.2,1.23,EA Canada,75,1-2 ,12,19,PS2,83.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.49,0.5,0.03,0.2,1.23,EA Canada,75,1-2 ,12,19,Wii,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.49,0.5,0.03,0.2,1.23,EA Canada,75,1-2 ,12,19,PS3,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.49,0.5,0.03,0.2,1.23,EA Canada,74,1-2 ,26,98,X360,81.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.49,0.5,0.03,0.2,1.23,EA Canada,74,1-2 ,26,98,PS2,83.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.49,0.5,0.03,0.2,1.23,EA Canada,74,1-2 ,26,98,Wii,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.49,0.5,0.03,0.2,1.23,EA Canada,74,1-2 ,26,98,PS3,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.49,0.5,0.03,0.2,1.23,EA Canada,74,1-2 ,19,15,X360,81.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.49,0.5,0.03,0.2,1.23,EA Canada,74,1-2 ,19,15,PS2,83.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.49,0.5,0.03,0.2,1.23,EA Canada,74,1-2 ,19,15,Wii,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.49,0.5,0.03,0.2,1.23,EA Canada,74,1-2 ,19,15,PS3,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.49,0.5,0.03,0.2,1.23,EA Canada,67,No Online Multiplayer,21,29,X360,81.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.49,0.5,0.03,0.2,1.23,EA Canada,67,No Online Multiplayer,21,29,PS2,83.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.49,0.5,0.03,0.2,1.23,EA Canada,67,No Online Multiplayer,21,29,Wii,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.49,0.5,0.03,0.2,1.23,EA Canada,67,No Online Multiplayer,21,29,PS3,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.35,0.1,0.0,0.02,0.47,EA Canada,77,Up to 8 ,52,97,X360,81.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.35,0.1,0.0,0.02,0.47,EA Canada,77,Up to 8 ,52,97,PS2,83.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.35,0.1,0.0,0.02,0.47,EA Canada,77,Up to 8 ,52,97,Wii,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.35,0.1,0.0,0.02,0.47,EA Canada,77,Up to 8 ,52,97,PS3,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.35,0.1,0.0,0.02,0.47,EA Canada,75,Up to 8 ,31,63,X360,81.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.35,0.1,0.0,0.02,0.47,EA Canada,75,Up to 8 ,31,63,PS2,83.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.35,0.1,0.0,0.02,0.47,EA Canada,75,Up to 8 ,31,63,Wii,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.35,0.1,0.0,0.02,0.47,EA Canada,75,Up to 8 ,31,63,PS3,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.35,0.1,0.0,0.02,0.47,EA Canada,75,1-2 ,12,19,X360,81.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.35,0.1,0.0,0.02,0.47,EA Canada,75,1-2 ,12,19,PS2,83.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.35,0.1,0.0,0.02,0.47,EA Canada,75,1-2 ,12,19,Wii,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.35,0.1,0.0,0.02,0.47,EA Canada,75,1-2 ,12,19,PS3,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.35,0.1,0.0,0.02,0.47,EA Canada,74,1-2 ,26,98,X360,81.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.35,0.1,0.0,0.02,0.47,EA Canada,74,1-2 ,26,98,PS2,83.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.35,0.1,0.0,0.02,0.47,EA Canada,74,1-2 ,26,98,Wii,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.35,0.1,0.0,0.02,0.47,EA Canada,74,1-2 ,26,98,PS3,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.35,0.1,0.0,0.02,0.47,EA Canada,74,1-2 ,19,15,X360,81.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.35,0.1,0.0,0.02,0.47,EA Canada,74,1-2 ,19,15,PS2,83.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.35,0.1,0.0,0.02,0.47,EA Canada,74,1-2 ,19,15,Wii,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.35,0.1,0.0,0.02,0.47,EA Canada,74,1-2 ,19,15,PS3,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.35,0.1,0.0,0.02,0.47,EA Canada,67,No Online Multiplayer,21,29,X360,81.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.35,0.1,0.0,0.02,0.47,EA Canada,67,No Online Multiplayer,21,29,PS2,83.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.35,0.1,0.0,0.02,0.47,EA Canada,67,No Online Multiplayer,21,29,Wii,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.35,0.1,0.0,0.02,0.47,EA Canada,67,No Online Multiplayer,21,29,PS3,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.27,0.07,0.0,0.01,0.35,EA Canada,77,Up to 8 ,52,97,X360,81.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.27,0.07,0.0,0.01,0.35,EA Canada,77,Up to 8 ,52,97,PS2,83.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.27,0.07,0.0,0.01,0.35,EA Canada,77,Up to 8 ,52,97,Wii,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.27,0.07,0.0,0.01,0.35,EA Canada,77,Up to 8 ,52,97,PS3,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.27,0.07,0.0,0.01,0.35,EA Canada,75,Up to 8 ,31,63,X360,81.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.27,0.07,0.0,0.01,0.35,EA Canada,75,Up to 8 ,31,63,PS2,83.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.27,0.07,0.0,0.01,0.35,EA Canada,75,Up to 8 ,31,63,Wii,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.27,0.07,0.0,0.01,0.35,EA Canada,75,Up to 8 ,31,63,PS3,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.27,0.07,0.0,0.01,0.35,EA Canada,75,1-2 ,12,19,X360,81.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.27,0.07,0.0,0.01,0.35,EA Canada,75,1-2 ,12,19,PS2,83.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.27,0.07,0.0,0.01,0.35,EA Canada,75,1-2 ,12,19,Wii,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.27,0.07,0.0,0.01,0.35,EA Canada,75,1-2 ,12,19,PS3,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.27,0.07,0.0,0.01,0.35,EA Canada,74,1-2 ,26,98,X360,81.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.27,0.07,0.0,0.01,0.35,EA Canada,74,1-2 ,26,98,PS2,83.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.27,0.07,0.0,0.01,0.35,EA Canada,74,1-2 ,26,98,Wii,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.27,0.07,0.0,0.01,0.35,EA Canada,74,1-2 ,26,98,PS3,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.27,0.07,0.0,0.01,0.35,EA Canada,74,1-2 ,19,15,X360,81.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.27,0.07,0.0,0.01,0.35,EA Canada,74,1-2 ,19,15,PS2,83.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.27,0.07,0.0,0.01,0.35,EA Canada,74,1-2 ,19,15,Wii,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.27,0.07,0.0,0.01,0.35,EA Canada,74,1-2 ,19,15,PS3,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.27,0.07,0.0,0.01,0.35,EA Canada,67,No Online Multiplayer,21,29,X360,81.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.27,0.07,0.0,0.01,0.35,EA Canada,67,No Online Multiplayer,21,29,PS2,83.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.27,0.07,0.0,0.01,0.35,EA Canada,67,No Online Multiplayer,21,29,Wii,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.27,0.07,0.0,0.01,0.35,EA Canada,67,No Online Multiplayer,21,29,PS3,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,Black Box,77,Up to 8 ,52,97,X360,81.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,Black Box,77,Up to 8 ,52,97,PS2,83.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,Black Box,77,Up to 8 ,52,97,Wii,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,Black Box,77,Up to 8 ,52,97,PS3,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,Black Box,75,Up to 8 ,31,63,X360,81.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,Black Box,75,Up to 8 ,31,63,PS2,83.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,Black Box,75,Up to 8 ,31,63,Wii,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,Black Box,75,Up to 8 ,31,63,PS3,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,Black Box,75,1-2 ,12,19,X360,81.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,Black Box,75,1-2 ,12,19,PS2,83.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,Black Box,75,1-2 ,12,19,Wii,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,Black Box,75,1-2 ,12,19,PS3,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,Black Box,74,1-2 ,26,98,X360,81.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,Black Box,74,1-2 ,26,98,PS2,83.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,Black Box,74,1-2 ,26,98,Wii,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,Black Box,74,1-2 ,26,98,PS3,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,Black Box,74,1-2 ,19,15,X360,81.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,Black Box,74,1-2 ,19,15,PS2,83.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,Black Box,74,1-2 ,19,15,Wii,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,Black Box,74,1-2 ,19,15,PS3,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,Black Box,67,No Online Multiplayer,21,29,X360,81.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,Black Box,67,No Online Multiplayer,21,29,PS2,83.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,Black Box,67,No Online Multiplayer,21,29,Wii,80.0
Need for Speed Carbon,2006,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,Black Box,67,No Online Multiplayer,21,29,PS3,80.0
Need for Speed Carbon: Own the City,2006,Racing,Electronic Arts,0.87,0.97,0.0,0.58,2.42,EA Canada,73,Up to 4 ,14,51,PSP,81.0
Need for Speed Carbon: Own the City,2006,Racing,Electronic Arts,0.17,0.01,0.0,0.02,0.2,Exient Entertainment,73,Up to 4 ,14,51,PSP,81.0
Need for Speed Underground,2003,Racing,Electronic Arts,3.27,2.83,0.08,1.02,7.2,EA Black Box,85,1-4 ,33,233,PS2,85.0
Need for Speed Underground,2003,Racing,Electronic Arts,3.27,2.83,0.08,1.02,7.2,EA Black Box,85,1-4 ,33,233,XB,82.0
Need for Speed Underground,2003,Racing,Electronic Arts,3.27,2.83,0.08,1.02,7.2,EA Black Box,85,1-4 ,33,233,GC,83.0
Need for Speed Underground,2003,Racing,Electronic Arts,3.27,2.83,0.08,1.02,7.2,EA Black Box,83,1-2 ,24,59,PS2,85.0
Need for Speed Underground,2003,Racing,Electronic Arts,3.27,2.83,0.08,1.02,7.2,EA Black Box,83,1-2 ,24,59,XB,82.0
Need for Speed Underground,2003,Racing,Electronic Arts,3.27,2.83,0.08,1.02,7.2,EA Black Box,83,1-2 ,24,59,GC,83.0
Need for Speed Underground,2003,Racing,Electronic Arts,3.27,2.83,0.08,1.02,7.2,EA Black Box,83,1-2 ,25,46,PS2,85.0
Need for Speed Underground,2003,Racing,Electronic Arts,3.27,2.83,0.08,1.02,7.2,EA Black Box,83,1-2 ,25,46,XB,82.0
Need for Speed Underground,2003,Racing,Electronic Arts,3.27,2.83,0.08,1.02,7.2,EA Black Box,83,1-2 ,25,46,GC,83.0
Need for Speed Underground,2003,Racing,Electronic Arts,3.27,2.83,0.08,1.02,7.2,EA Black Box,77,1-2 ,9,31,PS2,85.0
Need for Speed Underground,2003,Racing,Electronic Arts,3.27,2.83,0.08,1.02,7.2,EA Black Box,77,1-2 ,9,31,XB,82.0
Need for Speed Underground,2003,Racing,Electronic Arts,3.27,2.83,0.08,1.02,7.2,EA Black Box,77,1-2 ,9,31,GC,83.0
Need for Speed Underground,2003,Racing,Electronic Arts,1.09,0.55,0.0,0.07,1.71,Electronic Arts,85,1-4 ,33,233,PS2,85.0
Need for Speed Underground,2003,Racing,Electronic Arts,1.09,0.55,0.0,0.07,1.71,Electronic Arts,85,1-4 ,33,233,XB,82.0
Need for Speed Underground,2003,Racing,Electronic Arts,1.09,0.55,0.0,0.07,1.71,Electronic Arts,85,1-4 ,33,233,GC,83.0
Need for Speed Underground,2003,Racing,Electronic Arts,1.09,0.55,0.0,0.07,1.71,Electronic Arts,83,1-2 ,24,59,PS2,85.0
Need for Speed Underground,2003,Racing,Electronic Arts,1.09,0.55,0.0,0.07,1.71,Electronic Arts,83,1-2 ,24,59,XB,82.0
Need for Speed Underground,2003,Racing,Electronic Arts,1.09,0.55,0.0,0.07,1.71,Electronic Arts,83,1-2 ,24,59,GC,83.0
Need for Speed Underground,2003,Racing,Electronic Arts,1.09,0.55,0.0,0.07,1.71,Electronic Arts,83,1-2 ,25,46,PS2,85.0
Need for Speed Underground,2003,Racing,Electronic Arts,1.09,0.55,0.0,0.07,1.71,Electronic Arts,83,1-2 ,25,46,XB,82.0
Need for Speed Underground,2003,Racing,Electronic Arts,1.09,0.55,0.0,0.07,1.71,Electronic Arts,83,1-2 ,25,46,GC,83.0
Need for Speed Underground,2003,Racing,Electronic Arts,1.09,0.55,0.0,0.07,1.71,Electronic Arts,77,1-2 ,9,31,PS2,85.0
Need for Speed Underground,2003,Racing,Electronic Arts,1.09,0.55,0.0,0.07,1.71,Electronic Arts,77,1-2 ,9,31,XB,82.0
Need for Speed Underground,2003,Racing,Electronic Arts,1.09,0.55,0.0,0.07,1.71,Electronic Arts,77,1-2 ,9,31,GC,83.0
Need for Speed Underground,2003,Racing,Electronic Arts,0.69,0.48,0.01,0.03,1.21,Electronic Arts,85,1-4 ,33,233,PS2,85.0
Need for Speed Underground,2003,Racing,Electronic Arts,0.69,0.48,0.01,0.03,1.21,Electronic Arts,85,1-4 ,33,233,XB,82.0
Need for Speed Underground,2003,Racing,Electronic Arts,0.69,0.48,0.01,0.03,1.21,Electronic Arts,85,1-4 ,33,233,GC,83.0
Need for Speed Underground,2003,Racing,Electronic Arts,0.69,0.48,0.01,0.03,1.21,Electronic Arts,83,1-2 ,24,59,PS2,85.0
Need for Speed Underground,2003,Racing,Electronic Arts,0.69,0.48,0.01,0.03,1.21,Electronic Arts,83,1-2 ,24,59,XB,82.0
Need for Speed Underground,2003,Racing,Electronic Arts,0.69,0.48,0.01,0.03,1.21,Electronic Arts,83,1-2 ,24,59,GC,83.0
Need for Speed Underground,2003,Racing,Electronic Arts,0.69,0.48,0.01,0.03,1.21,Electronic Arts,83,1-2 ,25,46,PS2,85.0
Need for Speed Underground,2003,Racing,Electronic Arts,0.69,0.48,0.01,0.03,1.21,Electronic Arts,83,1-2 ,25,46,XB,82.0
Need for Speed Underground,2003,Racing,Electronic Arts,0.69,0.48,0.01,0.03,1.21,Electronic Arts,83,1-2 ,25,46,GC,83.0
Need for Speed Underground,2003,Racing,Electronic Arts,0.69,0.48,0.01,0.03,1.21,Electronic Arts,77,1-2 ,9,31,PS2,85.0
Need for Speed Underground,2003,Racing,Electronic Arts,0.69,0.48,0.01,0.03,1.21,Electronic Arts,77,1-2 ,9,31,XB,82.0
Need for Speed Underground,2003,Racing,Electronic Arts,0.69,0.48,0.01,0.03,1.21,Electronic Arts,77,1-2 ,9,31,GC,83.0
Need for Speed Underground,2003,Racing,Electronic Arts,0.21,0.08,0.0,0.01,0.29,Pocketeers,85,1-4 ,33,233,PS2,85.0
Need for Speed Underground,2003,Racing,Electronic Arts,0.21,0.08,0.0,0.01,0.29,Pocketeers,85,1-4 ,33,233,XB,82.0
Need for Speed Underground,2003,Racing,Electronic Arts,0.21,0.08,0.0,0.01,0.29,Pocketeers,85,1-4 ,33,233,GC,83.0
Need for Speed Underground,2003,Racing,Electronic Arts,0.21,0.08,0.0,0.01,0.29,Pocketeers,83,1-2 ,24,59,PS2,85.0
Need for Speed Underground,2003,Racing,Electronic Arts,0.21,0.08,0.0,0.01,0.29,Pocketeers,83,1-2 ,24,59,XB,82.0
Need for Speed Underground,2003,Racing,Electronic Arts,0.21,0.08,0.0,0.01,0.29,Pocketeers,83,1-2 ,24,59,GC,83.0
Need for Speed Underground,2003,Racing,Electronic Arts,0.21,0.08,0.0,0.01,0.29,Pocketeers,83,1-2 ,25,46,PS2,85.0
Need for Speed Underground,2003,Racing,Electronic Arts,0.21,0.08,0.0,0.01,0.29,Pocketeers,83,1-2 ,25,46,XB,82.0
Need for Speed Underground,2003,Racing,Electronic Arts,0.21,0.08,0.0,0.01,0.29,Pocketeers,83,1-2 ,25,46,GC,83.0
Need for Speed Underground,2003,Racing,Electronic Arts,0.21,0.08,0.0,0.01,0.29,Pocketeers,77,1-2 ,9,31,PS2,85.0
Need for Speed Underground,2003,Racing,Electronic Arts,0.21,0.08,0.0,0.01,0.29,Pocketeers,77,1-2 ,9,31,XB,82.0
Need for Speed Underground,2003,Racing,Electronic Arts,0.21,0.08,0.0,0.01,0.29,Pocketeers,77,1-2 ,9,31,GC,83.0
Need for Speed Underground,2003,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,Black Box,85,1-4 ,33,233,PS2,85.0
Need for Speed Underground,2003,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,Black Box,85,1-4 ,33,233,XB,82.0
Need for Speed Underground,2003,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,Black Box,85,1-4 ,33,233,GC,83.0
Need for Speed Underground,2003,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,Black Box,83,1-2 ,24,59,PS2,85.0
Need for Speed Underground,2003,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,Black Box,83,1-2 ,24,59,XB,82.0
Need for Speed Underground,2003,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,Black Box,83,1-2 ,24,59,GC,83.0
Need for Speed Underground,2003,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,Black Box,83,1-2 ,25,46,PS2,85.0
Need for Speed Underground,2003,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,Black Box,83,1-2 ,25,46,XB,82.0
Need for Speed Underground,2003,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,Black Box,83,1-2 ,25,46,GC,83.0
Need for Speed Underground,2003,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,Black Box,77,1-2 ,9,31,PS2,85.0
Need for Speed Underground,2003,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,Black Box,77,1-2 ,9,31,XB,82.0
Need for Speed Underground,2003,Racing,Electronic Arts,0.0,0.04,0.0,0.01,0.05,Black Box,77,1-2 ,9,31,GC,83.0
Need for Speed Underground 2,2004,Racing,Electronic Arts,2.71,3.02,0.08,1.09,6.9,EA Canada,82,6  Online,39,195,PS2,85.0
Need for Speed Underground 2,2004,Racing,Electronic Arts,2.71,3.02,0.08,1.09,6.9,EA Canada,82,6  Online,39,195,XB,82.0
Need for Speed Underground 2,2004,Racing,Electronic Arts,2.71,3.02,0.08,1.09,6.9,EA Canada,82,6  Online,39,195,GC,85.0
Need for Speed Underground 2,2004,Racing,Electronic Arts,2.71,3.02,0.08,1.09,6.9,EA Canada,77,6  Online,35,37,PS2,85.0
Need for Speed Underground 2,2004,Racing,Electronic Arts,2.71,3.02,0.08,1.09,6.9,EA Canada,77,6  Online,35,37,XB,82.0
Need for Speed Underground 2,2004,Racing,Electronic Arts,2.71,3.02,0.08,1.09,6.9,EA Canada,77,6  Online,35,37,GC,85.0
Need for Speed Underground 2,2004,Racing,Electronic Arts,2.71,3.02,0.08,1.09,6.9,EA Canada,72,1-2 ,8,17,PS2,85.0
Need for Speed Underground 2,2004,Racing,Electronic Arts,2.71,3.02,0.08,1.09,6.9,EA Canada,72,1-2 ,8,17,XB,82.0
Need for Speed Underground 2,2004,Racing,Electronic Arts,2.71,3.02,0.08,1.09,6.9,EA Canada,72,1-2 ,8,17,GC,85.0
Need for Speed Underground 2,2004,Racing,Electronic Arts,2.71,3.02,0.08,1.09,6.9,EA Canada,65,1-4 ,13,29,PS2,85.0
Need for Speed Underground 2,2004,Racing,Electronic Arts,2.71,3.02,0.08,1.09,6.9,EA Canada,65,1-4 ,13,29,XB,82.0
Need for Speed Underground 2,2004,Racing,Electronic Arts,2.71,3.02,0.08,1.09,6.9,EA Canada,65,1-4 ,13,29,GC,85.0
Need for Speed Underground 2,2004,Racing,Electronic Arts,1.38,0.8,0.0,0.1,2.28,EA Canada,82,6  Online,39,195,PS2,85.0
Need for Speed Underground 2,2004,Racing,Electronic Arts,1.38,0.8,0.0,0.1,2.28,EA Canada,82,6  Online,39,195,XB,82.0
Need for Speed Underground 2,2004,Racing,Electronic Arts,1.38,0.8,0.0,0.1,2.28,EA Canada,82,6  Online,39,195,GC,85.0
Need for Speed Underground 2,2004,Racing,Electronic Arts,1.38,0.8,0.0,0.1,2.28,EA Canada,77,6  Online,35,37,PS2,85.0
Need for Speed Underground 2,2004,Racing,Electronic Arts,1.38,0.8,0.0,0.1,2.28,EA Canada,77,6  Online,35,37,XB,82.0
